vintage,year_built_bucket,size_bucket,wohnlage,rent_low,rent_mid,rent_high,source
2026,1950_1964,40_to_60,gut,6.25,7.8,10.96,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,60_to_90,gut,6.07,7.56,10.92,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,90_plus,gut,7.49,10.0,12.78,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,under_40,mittel,6.56,8.45,10.6,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,40_to_60,mittel,6.1,7.24,9.44,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,60_to_90,mittel,5.9,7.08,9.25,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1950_1964,90_plus,mittel,5.9,7.08,9.25,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,under_40,einfach,6.64,8.03,10.2,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,40_to_60,einfach,6.18,7.24,9.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,60_to_90,einfach,5.52,6.3,7.45,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,90_plus,einfach,5.45,6.05,6.97,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,under_40,gut,7.22,9.42,14.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,40_to_60,gut,6.25,7.8,10.96,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,60_to_90,gut,6.07,7.56,10.92,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,90_plus,gut,7.49,10.0,12.78,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,under_40,mittel,6.78,8.06,12.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,40_to_60,mittel,6.0,6.92,9.06,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,60_to_90,mittel,5.77,6.65,8.74,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1965_1972,90_plus,mittel,5.77,6.65,8.74,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,under_40,einfach,6.64,8.03,10.2,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,40_to_60,einfach,6.18,7.24,9.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,60_to_90,einfach,6.18,7.18,8.72,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,90_plus,einfach,5.72,6.86,8.76,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,under_40,gut,6.96,9.06,11.98,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,40_to_60,gut,7.04,9.24,12.2,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,60_to_90,gut,7.26,9.58,12.64,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,90_plus,gut,7.98,10.39,13.8,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,under_40,mittel,6.78,8.06,12.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,40_to_60,mittel,7.06,8.09,9.82,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,60_to_90,mittel,6.85,8.17,10.19,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1985_west,90_plus,mittel,6.79,8.35,10.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,under_40,einfach,6.82,7.78,9.01,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,40_to_60,einfach,6.07,6.67,7.6,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,60_to_90,einfach,5.2,5.77,6.36,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,90_plus,einfach,5.11,5.6,6.0,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,under_40,gut,7.03,7.79,9.2,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,40_to_60,gut,6.3,7.07,9.28,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,60_to_90,gut,5.47,6.2,7.63,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,90_plus,gut,5.26,6.31,9.65,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,under_40,mittel,6.63,7.64,9.84,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,40_to_60,mittel,5.92,6.51,7.71,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,60_to_90,mittel,5.3,5.89,6.63,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1973_1990_ost,90_plus,mittel,5.3,5.89,6.63,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,under_40,einfach,7.05,9.07,10.93,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,40_to_60,einfach,7.13,9.14,11.04,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,60_to_90,einfach,6.47,8.78,10.5,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,90_plus,einfach,6.6,8.75,10.8,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,under_40,gut,8.33,11.13,14.96,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,40_to_60,gut,8.29,10.73,14.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,60_to_90,gut,8.16,10.76,13.51,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,90_plus,gut,8.09,12.85,16.71,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,under_40,mittel,8.04,10.03,12.25,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,40_to_60,mittel,8.23,9.91,11.69,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,60_to_90,mittel,7.41,9.37,11.46,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1986_1990_west,90_plus,mittel,7.86,9.79,11.58,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,under_40,einfach,7.05,9.07,10.93,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,40_to_60,einfach,7.13,9.14,11.04,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,60_to_90,einfach,6.47,8.78,10.5,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,90_plus,einfach,6.6,8.75,10.8,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,under_40,gut,8.33,11.13,14.96,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,40_to_60,gut,8.29,10.73,14.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,60_to_90,gut,8.16,10.76,13.51,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,90_plus,gut,8.09,12.85,16.71,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,under_40,mittel,8.04,10.03,12.25,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,40_to_60,mittel,8.23,9.91,11.69,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,60_to_90,mittel,7.92,9.51,11.16,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,1991_2001,90_plus,mittel,7.87,9.79,11.57,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,under_40,einfach,7.05,9.07,10.93,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,40_to_60,einfach,7.13,9.14,11.04,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,60_to_90,einfach,6.47,8.78,10.5,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,90_plus,einfach,6.6,8.75,10.8,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,under_40,gut,8.62,10.91,13.92,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,40_to_60,gut,8.62,10.91,13.92,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,60_to_90,gut,8.25,11.38,15.38,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,90_plus,gut,8.08,12.87,16.76,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,under_40,mittel,8.04,10.03,12.25,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,40_to_60,mittel,8.23,9.91,11.69,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,60_to_90,mittel,7.21,10.3,13.95,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2002_2009,90_plus,mittel,6.89,10.61,15.04,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,under_40,einfach,7.5,10.38,15.91,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,40_to_60,einfach,7.5,10.38,15.91,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,60_to_90,einfach,7.5,10.38,15.91,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,90_plus,einfach,7.5,10.38,15.91,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,under_40,gut,8.99,15.34,19.32,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,40_to_60,gut,8.99,15.34,19.32,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,60_to_90,gut,9.81,15.09,17.9,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,90_plus,gut,11.21,15.12,17.85,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,under_40,mittel,9.19,12.6,17.6,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,40_to_60,mittel,9.19,12.6,17.6,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,60_to_90,mittel,8.92,11.79,16.29,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2010_2015,90_plus,mittel,9.87,12.53,18.77,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,under_40,einfach,9.79,12.77,18.19,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,40_to_60,einfach,9.79,12.77,18.19,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,60_to_90,einfach,9.79,12.77,18.19,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,90_plus,einfach,9.79,12.77,18.19,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,under_40,gut,12.06,17.23,26.05,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,40_to_60,gut,12.06,17.23,26.05,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,60_to_90,gut,12.19,18.69,23.02,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,90_plus,gut,10.91,17.47,21.0,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,under_40,mittel,10.08,13.48,18.64,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,40_to_60,mittel,10.08,13.48,18.64,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,60_to_90,mittel,10.19,14.11,18.0,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2016_2019,90_plus,mittel,9.25,13.19,20.86,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,under_40,einfach,9.99,15.25,22.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,40_to_60,einfach,9.99,15.25,22.7,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,60_to_90,einfach,9.28,14.82,18.69,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,90_plus,einfach,9.11,14.11,19.28,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,under_40,gut,11.31,22.59,27.84,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,40_to_60,gut,11.31,22.59,27.84,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,60_to_90,gut,11.09,19.35,26.16,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,90_plus,gut,10.28,18.42,23.49,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,under_40,mittel,12.52,19.04,26.81,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,40_to_60,mittel,11.65,19.48,25.42,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,60_to_90,mittel,12.2,17.76,22.67,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,2020_2024,90_plus,mittel,11.79,15.16,21.03,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,under_40,gut,7.74,11.74,16.24,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,40_to_60,gut,6.92,9.31,13.51,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,60_to_90,gut,6.7,9.08,13.12,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,90_plus,gut,6.31,8.83,13.23,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,under_40,mittel,8.12,11.05,14.45,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,40_to_60,mittel,6.46,8.49,12.59,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,60_to_90,mittel,6.4,8.3,11.86,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,90_plus,mittel,5.75,7.56,11.22,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,under_40,einfach,6.6,9.64,13.53,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,40_to_60,einfach,6.6,8.43,11.56,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,60_to_90,einfach,5.9,7.86,11.37,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
2026,pre_1918,90_plus,einfach,5.38,6.5,11.23,Berliner Mietspiegeltabelle 2026; Senatsverwaltung fuer Stadtentwicklung und Wohnen Berlin; Stichtag 01.09.2025; mit SH/Bad/IWC
