ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;EINW10;EINW5;Dau10;Dau5;PDAU10;PDAU5
201712;08020624;08;02;06;24;2;1220;1289;522;774;42,8;60,0
201712;08020625;08;02;06;25;2;3147;3278;1573;2322;50,0;70,8
201712;08020726;08;02;07;26;2;7672;8012;4046;5742;52,7;71,7
201712;08020727;08;02;07;27;2;10934;11474;5593;7914;51,2;69,0
201712;08020728;08;02;07;28;2;7676;8113;3355;5382;43,7;66,3
201712;08030829;08;03;08;29;2;11247;11872;5884;8468;52,3;71,3
201712;08030830;08;03;08;30;2;6814;7070;3729;5336;54,7;75,5
201712;08030831;08;03;08;31;2;15376;16178;7987;11532;51,9;71,3
201712;08040932;08;04;09;32;2;2572;2716;1227;1994;47,7;73,4
201712;08040933;08;04;09;33;2;3947;4057;1915;2638;48,5;65,0
201712;08040934;08;04;09;34;2;2431;2548;1338;1846;55,0;72,4
201712;08041035;08;04;10;35;2;7512;7839;4352;5570;57,9;71,1
201712;08041036;08;04;10;36;2;6326;6614;3935;5032;62,2;76,1
201712;08041037;08;04;10;37;2;8926;9265;4858;6615;54,4;71,4
201712;08041038;08;04;10;38;2;6335;6649;3521;4629;55,6;69,6
201712;08041039;08;04;10;39;2;3453;3637;1308;2255;37,9;62,0
201712;08041040;08;04;10;40;2;7219;7574;4032;5565;55,9;73,5
201712;09010101;09;01;01;01;2;10881;11493;3984;6709;36,6;58,4
201712;09010102;09;01;01;02;2;58;64;18;42;31,0;65,6
201712;09010201;09;01;02;01;2;3782;4020;1665;2730;44,0;67,9
201712;09010202;09;01;02;02;2;6411;6581;3176;4403;49,5;66,9
201712;09010301;09;01;03;01;2;14315;14850;5984;8912;41,8;60,0
201712;09010302;09;01;03;02;2;2690;2801;1653;2164;61,4;77,3
201712;09010401;09;01;04;01;2;7838;8092;4168;5541;53,2;68,5
201712;09010402;09;01;04;02;2;10248;10821;4622;7302;45,1;67,5
201712;09020501;09;02;05;01;2;6106;6437;1547;2988;25,3;46,4
201712;09020502;09;02;05;02;2;13788;14443;4436;7993;32,2;55,3
201712;09020601;09;02;06;01;2;7446;7789;2292;3866;30,8;49,6
201712;09020602;09;02;06;02;2;3267;3408;1975;2493;60,5;73,2
201712;09020701;09;02;07;01;2;2061;2122;68;87;3,3;4,1
201712;09020702;09;02;07;02;2;14919;15614;6450;9526;43,2;61,0
201712;09020801;09;02;08;01;2;2612;2726;1084;1808;41,5;66,3
201712;09020802;09;02;08;02;2;6904;7371;2556;4299;37,0;58,3
201712;09030901;09;03;09;01;2;11811;12538;6286;8802;53,2;70,2
201712;09030902;09;03;09;02;2;5093;5406;2237;3673;43,9;67,9
201712;09030903;09;03;09;03;2;7025;7542;3412;4974;48,6;66,0
201712;09031001;09;03;10;01;2;11670;12248;6391;8562;54,8;69,9
201712;09031101;09;03;11;01;2;5795;6016;2717;3610;46,9;60,0
201712;09031201;09;03;12;01;2;1691;1764;1042;1314;61,6;74,5
201712;09031202;09;03;12;02;2;2295;2407;1247;1641;54,3;68,2
201712;09041301;09;04;13;01;2;13561;14065;7430;9875;54,8;70,2
201712;09041302;09;04;13;02;2;1712;1806;840;1200;49,1;66,4
201712;09041401;09;04;14;01;2;4416;4567;2487;3277;56,3;71,8
201712;09041402;09;04;14;02;2;1342;1408;674;1000;50,2;71,0
201712;09041501;09;04;15;01;2;6755;7165;2191;3976;32,4;55,5
201712;09041601;09;04;16;01;2;6150;6449;3532;4894;57,4;75,9
201712;09051701;09;05;17;01;2;3413;3540;1821;2320;53,4;65,5
201712;09051702;09;05;17;02;2;13481;14152;6638;9453;49,2;66,8
201712;09051801;09;05;18;01;2;8668;9091;5014;6755;57,8;74,3
201712;09051901;09;05;19;01;2;9973;10397;3581;5703;35,9;54,9
201712;09052001;09;05;20;01;2;11866;12313;6557;8730;55,3;70,9
201712;10010101;10;01;01;01;2;5039;5348;2305;3658;45,7;68,4
201712;10010102;10;01;01;02;2;16162;17296;7118;11469;44,0;66,3
201712;10010203;10;01;02;03;2;1380;1483;17;74;1,2;5,0
201712;10010204;10;01;02;04;2;9354;9984;4401;6786;47,0;68,0
201712;10010205;10;01;02;05;2;7279;7731;3111;5059;42,7;65,4
201712;10010206;10;01;02;06;2;15942;16766;7361;10894;46,2;65,0
201712;10010207;10;01;02;07;2;9751;10250;5027;7239;51,6;70,6
201712;10010308;10;01;03;08;2;2048;2137;876;1206;42,8;56,4
201712;10010309;10;01;03;09;2;13263;13821;7074;9981;53,3;72,2
201712;10010310;10;01;03;10;2;16588;17414;8998;12476;54,2;71,6
201712;10010311;10;01;03;11;2;2927;3064;1196;1805;40,9;58,9
201712;10020412;10;02;04;12;2;5623;6211;1744;3989;31,0;64,2
201712;10020413;10;02;04;13;2;13909;14753;5469;8912;39,3;60,4
201712;10020414;10;02;04;14;2;1521;1606;528;962;34,7;59,9
201712;10020415;10;02;04;15;2;4883;5269;1771;3032;36,3;57,5
201712;10020416;10;02;04;16;2;4797;5194;1355;2947;28,2;56,7
201712;10020517;10;02;05;17;2;8288;8724;4194;6087;50,6;69,8
201712;10020518;10;02;05;18;2;4515;4834;1869;3257;41,4;67,4
201712;10020519;10;02;05;19;2;5159;5655;1564;3088;30,3;54,6
201712;10020620;10;02;06;20;2;3058;3194;1373;2146;44,9;67,2
