"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"E_A";"E_AM";"E_AW";"E_A00_01";"E_A01_02";"E_A02_03";"E_A03_05";"E_A05_06";"E_A06_07";"E_A07_08";"E_A08_10";"E_A10_12";"E_A12_14";"E_A14_15";"E_A15_18";"E_A18_21";"E_A21_25";"E_A25_27";"E_A27_30";"E_A30_35";"E_A35_40";"E_A40_45";"E_A45_50";"E_A50_55";"E_A55_60";"E_A60_63";"E_A63_65";"E_A65_67";"E_A67_70";"E_A70_75";"E_A75_80";"E_A80_85";"E_A85_90";"E_A90_95";"E_A95_110";"E_AU1";"E_A1U6";"E_A6U15";"E_A15U18";"E_A18U25";"E_A25U55";"E_A55U65";"E_A65U80";"E_A80U110"
"202512";"11200513";"11";"20";"05";"13";2706;1413;1293;35;38;32;63;45;42;46;73;59;47;27;82;118;167;119;211;443;370;247;134;116;71;40;19;9;15;23;9;6;0;0;0;35;178;294;82;285;1640;130;56;6
"202512";"11200514";"11";"20";"05";"14";4898;2372;2526;52;65;76;150;69;77;83;135;148;146;52;176;187;314;185;281;587;494;408;325;241;186;109;58;63;91;96;31;9;4;0;0;52;360;641;176;501;2521;353;281;13
"202512";"11200515";"11";"20";"05";"15";1383;709;674;16;36;21;26;15;15;13;29;21;25;3;31;38;57;80;127;324;198;112;56;34;41;19;6;12;16;3;3;6;0;0;0;16;98;106;31;95;931;66;34;6
"202512";"11300616";"11";"30";"06";"16";1479;714;765;6;6;12;28;15;6;13;24;28;31;15;36;31;78;65;109;227;203;141;90;110;77;29;22;22;24;16;9;3;0;3;0;6;61;117;36;109;945;128;71;6
"202512";"11300617";"11";"30";"06";"17";917;422;495;9;10;23;16;13;3;11;6;24;13;4;26;18;40;24;77;142;139;75;52;63;35;24;19;3;12;9;15;6;3;3;0;9;62;61;26;58;572;78;39;12
"202512";"11300618";"11";"30";"06";"18";1018;508;510;3;27;15;22;19;12;8;15;18;3;10;6;26;102;68;81;196;135;89;50;21;42;10;9;3;9;3;3;9;4;0;0;3;83;66;6;128;640;61;18;13
"202512";"11300619";"11";"30";"06";"19";2740;1465;1275;12;15;14;39;12;9;16;27;12;34;3;28;172;450;305;323;367;277;185;138;83;76;41;24;24;21;18;12;3;0;0;0;12;80;101;28;622;1678;141;75;3
"202512";"11300620";"11";"30";"06";"20";2988;1557;1431;15;28;26;66;32;35;31;47;67;62;26;57;86;193;115;252;434;385;267;181;172;150;65;43;38;54;39;12;7;3;0;0;15;152;268;57;279;1806;258;143;10
"202512";"11300721";"11";"30";"07";"21";4609;2673;1936;37;55;56;71;37;35;30;64;79;69;33;92;199;646;391;496;627;473;332;250;162;144;63;31;28;32;32;19;9;7;7;3;37;219;310;92;845;2731;238;111;26
"202512";"11300722";"11";"30";"07";"22";1889;949;940;3;6;22;36;13;9;14;28;25;15;12;25;28;85;95;210;368;297;205;113;60;81;24;16;12;27;27;21;6;3;3;0;3;77;103;25;113;1348;121;87;12
"202512";"11300723";"11";"30";"07";"23";1557;1027;530;15;24;21;30;18;15;9;27;25;31;13;38;74;119;98;155;200;152;127;104;72;72;36;20;25;16;21;0;0;0;0;0;15;93;120;38;193;908;128;62;0
"202512";"11300724";"11";"30";"07";"24";1078;532;546;3;12;12;25;14;15;6;24;6;9;4;36;33;72;48;92;193;183;72;66;62;24;15;13;0;15;18;6;0;0;0;0;3;63;64;36;105;716;52;39;0
"202512";"11300725";"11";"30";"07";"25";2237;1087;1150;9;18;24;44;36;23;21;49;31;52;20;73;78;142;95;203;386;304;187;126;88;76;54;6;31;38;11;6;3;3;0;0;9;122;196;73;220;1389;136;86;6
"202512";"11300826";"11";"30";"08";"26";3053;1535;1518;16;23;35;62;32;32;28;46;57;47;25;61;115;295;210;309;412;354;246;162;137;128;66;42;36;25;26;16;7;3;0;0;16;152;235;61;410;1830;236;103;10
"202512";"11400927";"11";"40";"09";"27";736;384;352;0;6;0;12;3;3;0;6;4;0;3;19;25;38;28;75;112;154;90;53;34;29;15;6;0;9;9;3;0;0;0;0;0;21;16;19;63;546;50;21;0
"202512";"11400928";"11";"40";"09";"28";1119;614;505;15;4;9;25;13;6;13;18;9;18;3;7;63;106;78;90;211;186;122;34;38;18;6;6;0;6;0;9;3;3;0;0;15;51;67;7;169;759;30;15;6
"202512";"11400929";"11";"40";"09";"29";4377;2276;2101;25;27;43;52;42;32;27;71;55;58;34;81;144;276;205;441;853;681;437;246;177;110;62;54;28;31;50;19;16;0;0;0;25;164;277;81;420;3040;226;128;16
"202512";"11400930";"11";"40";"09";"30";713;369;344;0;6;3;15;6;0;3;6;9;3;6;6;32;50;46;62;145;112;82;43;28;12;13;13;6;3;0;3;0;0;0;0;0;30;27;6;82;518;38;12;0
"202512";"11400931";"11";"40";"09";"31";1564;862;702;15;19;12;22;12;20;6;21;20;21;9;32;52;119;97;158;249;196;124;92;67;70;27;16;16;27;26;10;6;3;0;0;15;65;97;32;171;983;113;79;9
"202512";"11401032";"11";"40";"10";"32";1850;990;860;22;25;18;27;29;13;19;19;31;13;12;52;49;140;103;194;339;250;157;93;81;56;35;22;7;14;20;7;3;0;0;0;22;99;107;52;189;1217;113;48;3
"202512";"11401033";"11";"40";"10";"33";1938;968;970;12;15;21;49;13;35;22;43;41;44;18;71;57;101;68;134;310;242;176;137;102;79;44;33;31;18;9;6;4;0;3;0;12;98;203;71;158;1169;156;64;7
"202512";"11401034";"11";"40";"10";"34";950;480;470;0;3;15;18;16;13;18;13;22;27;9;26;27;51;21;89;180;106;75;62;55;29;24;10;12;6;20;3;0;0;0;0;0;52;102;26;78;588;63;41;0
"202512";"11401135";"11";"40";"11";"35";2886;1364;1522;33;36;43;125;34;47;37;69;66;68;27;82;79;150;120;215;456;368;250;157;139;94;42;22;22;27;34;24;11;9;0;0;33;238;314;82;229;1705;158;107;20
"202512";"11401136";"11";"40";"11";"36";2118;1083;1035;16;12;16;38;19;9;9;28;19;19;9;21;74;302;223;281;367;205;150;88;59;39;32;18;7;9;15;18;3;10;3;0;16;85;93;21;376;1373;89;49;16
"202512";"11401137";"11";"40";"11";"37";2579;1293;1286;15;24;30;57;36;20;33;40;38;43;27;54;139;294;159;216;289;240;197;168;139;108;49;35;32;38;33;20;6;0;0;0;15;147;201;54;433;1408;192;123;6
"202512";"11501238";"11";"50";"12";"38";940;472;468;6;3;7;12;15;7;9;15;10;3;9;15;41;54;32;85;170;174;87;80;37;19;13;10;12;6;3;3;3;0;0;0;6;37;53;15;95;665;42;24;3
"202512";"11501339";"11";"50";"13";"39";2162;1159;1003;9;15;21;45;18;22;10;23;37;34;13;41;48;256;207;296;360;258;170;74;63;62;25;9;10;6;14;6;7;3;0;0;9;99;139;41;304;1428;96;36;10
"202512";"11501340";"11";"50";"13";"40";1299;670;629;3;9;3;25;20;15;15;52;29;25;24;44;70;80;47;80;176;152;106;96;81;40;21;12;14;12;15;18;9;6;0;0;3;57;160;44;150;738;73;59;15
"202512";"11501341";"11";"50";"13";"41";2355;1177;1178;33;56;49;78;34;27;33;34;26;27;16;32;55;104;94;196;505;446;221;89;64;56;18;6;18;14;15;6;0;3;0;0;33;217;163;32;159;1615;80;53;3
"202512";"12100101";"12";"10";"01";"01";4054;2158;1896;14;15;12;46;31;27;28;86;60;63;38;103;127;223;180;301;533;492;373;298;270;210;125;47;45;81;96;66;42;16;6;0;14;104;302;103;350;2447;382;288;64
"202512";"12100102";"12";"10";"01";"02";3330;1784;1546;12;30;18;45;32;33;31;55;57;49;25;66;120;205;116;258;416;371;295;243;225;185;97;68;54;55;50;65;38;9;3;4;12;125;250;66;325;1924;350;224;54
"202512";"12100103";"12";"10";"01";"03";2252;1215;1037;10;23;9;18;6;9;13;16;42;34;10;24;48;129;99;189;308;261;194;187;169;146;65;29;32;40;48;58;15;15;6;0;10;56;124;24;177;1407;240;178;36
"202512";"12100204";"12";"10";"02";"04";3222;1704;1518;10;12;34;57;20;18;24;39;26;40;15;38;88;202;158;298;505;400;303;216;211;166;82;31;42;38;72;31;22;21;3;0;10;123;162;38;290;2091;279;183;46
"202512";"12100205";"12";"10";"02";"05";4556;2343;2213;31;50;26;74;27;28;46;68;62;70;37;93;129;273;240;380;676;484;411;309;286;281;131;51;48;71;70;49;43;12;0;0;31;177;311;93;402;2786;463;238;55
"202512";"12100206";"12";"10";"02";"06";1143;594;549;4;11;6;16;10;3;3;13;21;6;3;31;38;81;51;97;179;146;93;78;64;55;26;10;18;19;18;25;12;3;3;0;4;43;49;31;119;708;91;80;18
"202512";"12200307";"12";"20";"03";"07";930;503;427;3;12;12;18;9;15;6;9;15;16;6;24;32;88;38;73;127;91;70;65;54;41;33;14;9;13;13;15;6;3;0;0;3;51;67;24;120;518;88;50;9
"202512";"12200308";"12";"20";"03";"08";1697;876;821;10;16;12;23;6;9;10;25;33;22;8;31;52;90;70;115;209;177;153;145;131;120;45;30;15;33;47;36;18;3;3;0;10;57;107;31;142;1000;195;131;24
"202512";"12200309";"12";"20";"03";"09";4447;2402;2045;22;24;27;66;32;40;39;78;68;60;48;123;143;339;238;371;527;440;403;303;305;253;124;67;43;68;77;62;32;9;13;3;22;149;333;123;482;2587;444;250;57
"202512";"12200310";"12";"20";"03";"10";3298;1828;1470;21;20;13;52;41;27;36;71;72;73;28;92;157;190;137;257;358;351;273;232;210;173;90;34;65;55;66;44;26;28;3;3;21;126;307;92;347;1818;297;230;57
"202512";"12200411";"12";"20";"04";"11";130;81;49;0;0;0;3;0;0;0;0;0;3;0;0;7;20;3;7;9;12;13;6;22;6;10;0;0;3;3;0;3;0;0;0;0;3;3;0;27;72;16;6;3
"202512";"12200412";"12";"20";"04";"12";1503;987;516;8;0;16;28;6;6;10;18;13;24;10;34;27;61;79;112;198;199;175;143;96;77;32;10;9;24;34;33;6;9;3;3;8;50;81;34;88;1002;119;100;21
"202512";"12200413";"12";"20";"04";"13";1924;963;961;12;9;15;33;18;16;29;34;34;25;16;39;50;100;74;112;203;217;168;160;149;128;52;39;36;31;41;37;23;24;0;0;12;75;154;39;150;1083;219;145;47
"202512";"12200414";"12";"20";"04";"14";1429;814;615;0;9;9;12;12;6;16;26;34;33;10;44;134;195;54;88;108;119;99;75;68;73;42;33;19;30;31;28;13;3;3;3;0;42;125;44;329;611;148;108;22
"202512";"12200515";"12";"20";"05";"15";2144;1077;1067;10;18;15;21;16;19;12;24;49;29;25;47;69;133;69;153;309;251;198;143;123;120;60;15;21;43;46;48;24;17;14;3;10;70;158;47;202;1246;195;158;58
"202512";"12400616";"12";"40";"06";"16";563;237;326;0;10;3;6;3;6;0;10;6;8;6;32;34;27;15;16;33;35;44;59;33;32;14;15;13;19;28;34;12;7;0;3;0;22;36;32;61;235;61;94;22
"202512";"12400617";"12";"40";"06";"17";398;188;210;0;3;3;9;0;4;3;0;6;0;0;3;6;26;17;14;21;43;37;33;29;46;22;19;3;0;19;10;11;8;3;0;0;15;13;3;32;194;87;32;22
"202512";"12400618";"12";"40";"06";"18";328;167;161;0;3;3;6;0;0;3;3;3;6;7;3;18;14;12;39;38;41;33;24;19;13;3;13;6;0;9;9;0;0;0;0;0;12;22;3;32;206;29;24;0
"202512";"12400619";"12";"40";"06";"19";575;293;282;0;0;0;9;6;11;3;9;6;6;3;25;20;46;15;25;41;70;45;48;55;31;18;3;10;12;24;16;7;3;8;0;0;15;38;25;66;299;52;62;18
"202512";"12400720";"12";"40";"07";"20";531;227;304;0;3;0;3;3;0;3;3;0;9;3;13;12;33;25;30;28;53;49;45;30;25;29;15;15;12;23;19;19;18;3;8;0;9;18;13;45;260;69;69;48
"202512";"12400721";"12";"40";"07";"21";647;305;342;0;3;4;10;0;6;4;13;10;18;7;21;16;24;13;42;44;61;80;51;43;44;21;12;15;9;31;26;16;3;0;0;0;17;58;21;40;334;77;81;19
"202512";"12400722";"12";"40";"07";"22";735;355;380;0;0;3;10;0;3;3;12;7;12;0;10;18;50;34;32;88;95;62;57;48;45;16;23;20;22;28;24;3;7;3;0;0;13;37;10;68;416;84;94;13
"202512";"12400723";"12";"40";"07";"23";756;367;389;3;6;0;12;13;10;10;9;15;9;12;25;21;47;18;32;75;83;73;54;48;50;25;16;0;16;25;22;18;0;6;3;3;31;65;25;68;383;91;63;27
"202512";"12500824";"12";"50";"08";"24";1067;544;523;6;6;12;13;3;3;5;8;9;18;7;22;44;44;45;92;141;122;93;76;67;64;31;18;10;21;34;22;22;9;0;0;6;34;50;22;88;636;113;87;31
"202512";"12500825";"12";"50";"08";"25";1731;924;807;18;12;20;42;16;9;16;33;27;23;12;33;70;109;83;151;264;180;141;118;98;72;47;12;24;22;26;25;12;7;6;3;18;90;120;33;179;1035;131;97;28
"202512";"12500926";"12";"50";"09";"26";1030;546;484;7;6;12;10;6;9;18;13;30;12;4;24;24;60;32;74;123;125;97;90;91;55;13;13;21;15;6;30;7;0;3;0;7;34;86;24;84;632;81;72;10
"202512";"12500927";"12";"50";"09";"27";1115;589;526;12;3;9;23;9;9;9;15;13;16;9;31;42;73;46;70;117;112;89;87;71;47;59;27;21;33;27;15;15;0;6;0;12;44;71;31;115;592;133;96;21
"202512";"12500928";"12";"50";"09";"28";666;334;332;5;3;6;3;3;6;3;16;16;6;3;22;34;48;25;34;76;71;62;47;51;46;9;9;16;4;12;15;12;0;3;0;5;15;50;22;82;366;64;47;15
"202512";"12500929";"12";"50";"09";"29";394;203;191;0;0;0;0;6;0;3;4;7;0;0;13;30;12;10;28;10;40;30;50;47;26;19;3;3;17;11;9;3;13;0;0;0;6;14;13;42;215;48;40;16
"202512";"12500930";"12";"50";"09";"30";2417;1374;1043;10;28;22;31;17;21;12;48;35;48;22;38;81;167;96;222;311;285;196;156;152;126;61;40;23;21;52;33;45;12;6;0;10;98;186;38;248;1418;227;129;63
"202512";"12601031";"12";"60";"10";"31";605;332;273;0;6;3;13;6;6;0;7;12;6;6;6;16;47;33;32;57;73;42;36;34;44;24;6;16;18;28;13;12;0;3;0;0;28;37;6;63;307;74;75;15
"202512";"12601032";"12";"60";"10";"32";2149;1070;1079;16;12;25;48;32;33;36;53;65;80;35;89;73;105;57;118;206;249;208;154;150;101;69;18;21;24;35;24;6;4;3;0;16;117;302;89;178;1142;188;104;13
"202512";"12601133";"12";"60";"11";"33";3071;1450;1621;22;6;16;42;24;16;20;67;50;73;29;110;104;135;90;171;271;308;329;291;256;220;103;64;46;32;70;59;22;12;9;4;22;88;255;110;239;1716;387;207;43
"202512";"12601134";"12";"60";"11";"34";4182;2094;2088;25;32;32;92;39;51;40;76;96;96;59;146;163;233;124;253;440;387;381;351;316;259;115;67;66;63;70;55;28;21;3;3;25;195;418;146;396;2252;441;254;55
"202512";"12601235";"12";"60";"12";"35";3204;1646;1558;9;15;34;45;23;27;40;68;86;105;40;136;119;154;84;172;285;324;286;247;284;248;112;33;33;53;57;44;22;13;3;3;9;117;366;136;273;1682;393;187;41
"202512";"12601236";"12";"60";"12";"36";671;360;311;6;6;4;3;0;0;3;6;10;7;6;6;35;30;36;38;61;69;53;64;50;45;29;12;12;18;21;13;18;7;3;0;6;13;32;6;65;371;86;64;28
